eventID,occurrenceID,verbatimMeasurementType,measurementType,measurementValue,measurementUnit,measurementTypeID,measurementValueID,measurementUnitID,measurementRemarks
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_27d92168a5952a2ce4aeea158dda2db0,samp_store_temp,Temperature sample was stored,4,degree Celsius,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_27d92168a5952a2ce4aeea158dda2db0,transmission,Transmittance of the water column,92.3132,percent,http://vocab.nerc.ac.uk/collection/P02/current/ATTN/,,,Collected by WetLabs C-Star
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_27d92168a5952a2ce4aeea158dda2db0,temp,Water temperature,16.1801,degree Celsius,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0335/,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,filter_passive_active_0_1,Active or passive filtration approach,1,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Boolean: Whether water samples were collected using active (1) or passive (0) filtration approach.
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,ctd_bottle_number,CTD bottle number,CTD33,,,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,chlorophyll,Chlorophyll fluorescence,0.0475,micrograms per litre,http://vocab.nerc.ac.uk/collection/P01/current/CPHLMOD2/,,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/,Collected by WetLabs WetStar Fluorometer
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,filter_name,Commercial names and brand of filter,MilliporeSigma,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,dna_cleanup_0_1,DNA cleanup,1,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,"Boolean: Was the extracted DNA cleaned/purified? Yes = 1, No =0"
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,dna_cleanup_method,DNA cleanup method,Zymo OneStep PCR Inhibitor Removal kit,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,concentration_method,DNA concentration method,Qubit 4 Fluorometer (Thermo Fisher Scientific),,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,date_ext,Date of nucleic acid extraction,10/31/19,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,density,Density of the water column,1027.522,kilograms per cubic metre,http://vocab.nerc.ac.uk/collection/P01/current/TOKGPR02/,,http://vocab.nerc.ac.uk/collection/P06/current/UKMC/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,depth_category,Depth category of sample collection,Bottom,,,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,filter_diameter,Diameter of water filter,47,millimeters,http://vocab.nerc.ac.uk/collection/P01/current/DSAMPA01/,,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,diss_oxygen,Dissolved oxygen,4.1215,mg/L,,,http://vocab.nerc.ac.uk/collection/P06/current/UMGL/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,prepped_samp_store_dur,Duration prepared sample was stored prior to DNA extraction,P4M,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,samp_store_dur,Duration sample was stored prior to DNA extraction,P19M/35M,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,expedition_id,Expedition ID,GU19-01,,SDN:W01::033,https://doi.org/10.25923/3jjh-dr85,,"NOAA Ship Gordon Gunter (GU), RESTORE survey  GU1901"
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,dna_store_loc,Location extracted DNA was stored,NOAA SEFSC -80Freezer,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,samp_store_loc,Location sample was stored,In cooler with ice,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,filter_material,Material of water filter,cellulose ester,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,habitat_natural_artificial_0_1,Natural or artificial habitat,0,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Boolean: whether samples were taken from natural (0) or artificial (1) habitat.
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,nucl_acid_ext_kit,Nucleic acid extraction kit,not applicable,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,nucl_acid_ext_lysis,Nucleic acid extraction lysis approach,physical | thermal,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Controlled vocabulary (physical | chemical | enzymatic | thermal | osmotic | other:)
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,nucl_acid_ext_sep,Nucleic acid extraction separation approach,phenol chloroform,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Controlled vocabulary (column-based | magnetic beads | centrifugation | precipitation | phenol chloroform | gel electrophoresis | other:)
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,salinity,Salinity,36.1783,psu,http://vocab.nerc.ac.uk/collection/P01/current/ODSDM021/,,http://vocab.nerc.ac.uk/collection/P06/current/PSUX/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,samp_category,Sample category,sample,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,prepped_samp_store_sol,Solution prepared sample was stored prior to DNA extraction,longmire,,https://github.com/FAIR-eDNA/FAIRe_checklist,https://doi.org/10.1186/s13104-016-2104-5,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,samp_store_sol,Solution sample was stored in,none,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,prepped_samp_store_temp,Temperature prepared sample was stored prior to DNA extraction,ambient,degree Celsius,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,samp_store_temp,Temperature sample was stored,4,degree Celsius,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,transmission,Transmittance of the water column,92.3132,percent,http://vocab.nerc.ac.uk/collection/P02/current/ATTN/,,,Collected by WetLabs C-Star
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,temp,Water temperature,16.1801,degree Celsius,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0335/,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,filter_passive_active_0_1,Active or passive filtration approach,1,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Boolean: Whether water samples were collected using active (1) or passive (0) filtration approach.
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,ctd_bottle_number,CTD bottle number,CTD33,,,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,chlorophyll,Chlorophyll fluorescence,0.0475,micrograms per litre,http://vocab.nerc.ac.uk/collection/P01/current/CPHLMOD2/,,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/,Collected by WetLabs WetStar Fluorometer
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,filter_name,Commercial names and brand of filter,MilliporeSigma,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,dna_cleanup_0_1,DNA cleanup,1,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,"Boolean: Was the extracted DNA cleaned/purified? Yes = 1, No =0"
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,dna_cleanup_method,DNA cleanup method,Zymo OneStep PCR Inhibitor Removal kit,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,concentration_method,DNA concentration method,Qubit 4 Fluorometer (Thermo Fisher Scientific),,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,date_ext,Date of nucleic acid extraction,10/31/19,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,density,Density of the water column,1027.522,kilograms per cubic metre,http://vocab.nerc.ac.uk/collection/P01/current/TOKGPR02/,,http://vocab.nerc.ac.uk/collection/P06/current/UKMC/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,depth_category,Depth category of sample collection,Bottom,,,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,filter_diameter,Diameter of water filter,47,millimeters,http://vocab.nerc.ac.uk/collection/P01/current/DSAMPA01/,,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,diss_oxygen,Dissolved oxygen,4.1215,mg/L,,,http://vocab.nerc.ac.uk/collection/P06/current/UMGL/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,prepped_samp_store_dur,Duration prepared sample was stored prior to DNA extraction,P4M,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,samp_store_dur,Duration sample was stored prior to DNA extraction,P19M/35M,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,expedition_id,Expedition ID,GU19-01,,SDN:W01::033,https://doi.org/10.25923/3jjh-dr85,,"NOAA Ship Gordon Gunter (GU), RESTORE survey  GU1901"
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,dna_store_loc,Location extracted DNA was stored,NOAA SEFSC -80Freezer,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,samp_store_loc,Location sample was stored,In cooler with ice,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,filter_material,Material of water filter,cellulose ester,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,habitat_natural_artificial_0_1,Natural or artificial habitat,0,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Boolean: whether samples were taken from natural (0) or artificial (1) habitat.
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,nucl_acid_ext_kit,Nucleic acid extraction kit,not applicable,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,nucl_acid_ext_lysis,Nucleic acid extraction lysis approach,physical | thermal,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Controlled vocabulary (physical | chemical | enzymatic | thermal | osmotic | other:)
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,nucl_acid_ext_sep,Nucleic acid extraction separation approach,phenol chloroform,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Controlled vocabulary (column-based | magnetic beads | centrifugation | precipitation | phenol chloroform | gel electrophoresis | other:)
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,salinity,Salinity,36.1783,psu,http://vocab.nerc.ac.uk/collection/P01/current/ODSDM021/,,http://vocab.nerc.ac.uk/collection/P06/current/PSUX/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,samp_category,Sample category,sample,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,prepped_samp_store_sol,Solution prepared sample was stored prior to DNA extraction,longmire,,https://github.com/FAIR-eDNA/FAIRe_checklist,https://doi.org/10.1186/s13104-016-2104-5,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,samp_store_sol,Solution sample was stored in,none,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,prepped_samp_store_temp,Temperature prepared sample was stored prior to DNA extraction,ambient,degree Celsius,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,samp_store_temp,Temperature sample was stored,4,degree Celsius,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,transmission,Transmittance of the water column,92.3132,percent,http://vocab.nerc.ac.uk/collection/P02/current/ATTN/,,,Collected by WetLabs C-Star
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,temp,Water temperature,16.1801,degree Celsius,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0335/,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_80d1d25796024905f72e0c0a1dd1f1e0,filter_passive_active_0_1,Active or passive filtration approach,1,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Boolean: Whether water samples were collected using active (1) or passive (0) filtration approach.
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_80d1d25796024905f72e0c0a1dd1f1e0,ctd_bottle_number,CTD bottle number,CTD33,,,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_80d1d25796024905f72e0c0a1dd1f1e0,chlorophyll,Chlorophyll fluorescence,0.0475,micrograms per litre,http://vocab.nerc.ac.uk/collection/P01/current/CPHLMOD2/,,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/,Collected by WetLabs WetStar Fluorometer
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_80d1d25796024905f72e0c0a1dd1f1e0,filter_name,Commercial names and brand of filter,MilliporeSigma,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_80d1d25796024905f72e0c0a1dd1f1e0,dna_cleanup_0_1,DNA cleanup,1,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,"Boolean: Was the extracted DNA cleaned/purified? Yes = 1, No =0"
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_80d1d25796024905f72e0c0a1dd1f1e0,dna_cleanup_method,DNA cleanup method,Zymo OneStep PCR Inhibitor Removal kit,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_80d1d25796024905f72e0c0a1dd1f1e0,concentration_method,DNA concentration method,Qubit 4 Fluorometer (Thermo Fisher Scientific),,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_80d1d25796024905f72e0c0a1dd1f1e0,date_ext,Date of nucleic acid extraction,10/31/19,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_80d1d25796024905f72e0c0a1dd1f1e0,density,Density of the water column,1027.522,kilograms per cubic metre,http://vocab.nerc.ac.uk/collection/P01/current/TOKGPR02/,,http://vocab.nerc.ac.uk/collection/P06/current/UKMC/,
GU190722-CTD33-205_MiFish_S42,GU19_leg2:rosel-ctd-mifish-addMFtrawlJfish-241001:GU190722-CTD33-205_MiFish_S42_occ_80d1d25796024905f72e0c0a1dd1f1e0,depth_category,Depth category of sample collection,Bottom,,,,,
